timestamp,combo,pH_before,TDS_before,turbidity_before,VOC_before,pH_after,TDS_after,turbidity_after,VOC_after,improvement,accepted
2025-12-05 11:57:31,OFF,6.038611888885498,40.74555969238281,0.982404708862305,2.039000034332275,6.038611888885498,40.74555969238281,0.982404708862305,2.039000034332275,0.0,0
2025-12-05 11:57:39,activated_carbon,6.038611888885498,40.74555969238281,0.982404708862305,2.039000034332275,6.055718421936035,40.74555969238281,1.041055679321289,2.039000034332275,0.000944286168483131,0
2025-12-05 11:59:33,OFF,6.055718421936035,40.74555969238281,1.036168098449707,2.023000001907349,6.055718421936035,40.74555969238281,1.036168098449707,2.023000001907349,0.0,0
2025-12-05 11:59:41,activated_carbon,6.055718421936035,40.74555969238281,1.036168098449707,2.023000001907349,6.021505355834961,40.74555969238281,1.031280517578125,2.049999952316284,0.0011129649669031365,0
2025-12-05 11:59:49,ultrasonic_filter,6.055718421936035,40.74555969238281,1.036168098449707,2.023000001907349,6.021505355834961,40.74555969238281,1.031280517578125,2.049999952316284,0.0011129649669031365,0
2025-12-05 11:59:58,"coarse_filter,activated_carbon,ro_filter",6.055718421936035,40.74555969238281,1.036168098449707,2.023000001907349,6.072824954986572,40.74555969238281,1.031280517578125,2.039999961853027,0.0020545836628545516,0
2025-12-05 12:00:06,"ultrasonic_filter,activated_carbon,fine_filter",6.055718421936035,40.74555969238281,1.036168098449707,2.023000001907349,6.072824954986572,40.74555969238281,1.036168098449707,2.039999961853027,0.000941618695951415,0
2025-12-05 12:00:11,OFF,5.987292289733887,40.74555969238281,1.036168098449707,2.039999961853027,6.038611888885498,40.74555969238281,1.036168098449707,2.039999961853027,0.0028571401265758867,0
2025-12-05 12:00:19,activated_carbon,5.987292289733887,40.74555969238281,1.036168098449707,2.039999961853027,6.072824954986572,40.74555969238281,1.031280517578125,2.017999887466431,0.005874865177862947,0
2025-12-05 12:00:27,ultrasonic_filter,5.987292289733887,40.74555969238281,1.036168098449707,2.039999961853027,6.004398822784424,38.76057434082031,1.031280517578125,2.017999887466431,0.00522734139436406,0
2025-12-05 12:00:35,"coarse_filter,activated_carbon,ro_filter",5.987292289733887,40.74555969238281,1.036168098449707,2.039999961853027,6.072824954986572,40.74555969238281,1.031280517578125,2.017999887466431,0.005874865177862947,0
2025-12-05 12:00:44,"ultrasonic_filter,activated_carbon,fine_filter",5.987292289733887,40.74555969238281,1.036168098449707,2.039999961853027,6.089931488037109,40.74555969238281,1.036168098449707,2.017999887466431,0.005714280253151773,0
2025-12-05 12:00:49,OFF,6.089931488037109,40.74555969238281,1.036168098449707,2.017999887466431,5.987292289733887,42.725364685058594,1.021505355834961,1.985999941825867,0.0033388949007094096,0
2025-12-05 12:00:58,activated_carbon,6.089931488037109,40.74555969238281,1.036168098449707,2.017999887466431,6.089931488037109,0.0,1.353861212730408,1.934999942779541,0.0649059260622049,0
2025-12-05 12:01:06,ultrasonic_filter,6.089931488037109,40.74555969238281,1.036168098449707,2.017999887466431,6.226783752441406,0.0,1.857282519340515,1.934999942779541,0.07239655572818858,0
2025-12-05 12:01:14,"coarse_filter,activated_carbon,ro_filter",6.089931488037109,40.74555969238281,1.036168098449707,2.017999887466431,5.610948085784912,0.0,1.598240494728088,1.955999970436096,0.0649059260622049,0
2025-12-05 12:01:22,"ultrasonic_filter,activated_carbon,fine_filter",6.089931488037109,40.74555969238281,1.036168098449707,2.017999887466431,5.525415420532227,0.0,1.114369511604309,1.934999942779541,0.0649059260622049,0
2025-12-05 12:01:27,OFF,5.525415420532227,0.0,1.114369511604309,1.934999942779541,5.645161151885986,0.0,1.129032254219055,1.955999970436096,0.007223935350863052,0
2025-12-05 12:01:36,activated_carbon,5.525415420532227,0.0,1.114369511604309,1.934999942779541,4.499022483825684,0.0,1.373411536216736,1.934999942779541,0.0,0
2025-12-05 12:01:44,ultrasonic_filter,5.525415420532227,0.0,1.114369511604309,1.934999942779541,5.884653091430664,0.0,1.451612949371338,1.934999942779541,0.021671834818882265,0
2025-12-05 12:11:19,OFF,5.166177749633789,0.0,1.099706768989563,0.0,5.063538551330566,0.0,1.104594349861145,0.0,0.0,0
2025-12-05 12:11:29,activated_carbon,5.166177749633789,0.0,1.099706768989563,0.0,5.2174973487854,0.0,1.094819188117981,0.0,0.003356040948290812,0
2025-12-05 12:11:39,"coarse_filter,activated_carbon,ro_filter",5.166177749633789,0.0,1.099706768989563,0.0,7.338709831237793,0.0,1.114369511604309,0.0,0.07235099582251116,0
2025-12-05 12:11:48,"ultrasonic_filter,activated_carbon,fine_filter",5.166177749633789,0.0,1.099706768989563,0.0,6.363636493682861,42.725364685058594,1.57869017124176,0.0,0.05794703560741571,0
2025-12-05 12:11:52,OFF,6.363636493682861,42.725364685058594,1.57869017124176,0.0,6.260997295379639,42.725364685058594,1.539589405059814,0.0,0.01061010231342227,0
2025-12-05 12:12:01,activated_carbon,6.363636493682861,42.725364685058594,1.57869017124176,0.0,6.158357620239258,38.76057434082031,1.300097703933716,0.001000000047497,0.0803788951445196,0
2025-12-05 12:12:10,"coarse_filter,activated_carbon,ro_filter",6.363636493682861,42.725364685058594,1.57869017124176,0.0,6.158357620239258,38.76057434082031,1.246334314346313,0.0,0.09496774134728575,0
2025-12-05 12:12:20,"ultrasonic_filter,activated_carbon,fine_filter",6.363636493682861,42.725364685058594,1.57869017124176,0.0,6.055718421936035,38.76057434082031,1.221896409988403,0.0,0.10159903507581566,0
2025-12-05 12:12:23,OFF,6.055718421936035,38.76057434082031,1.221896409988403,0.0,6.055718421936035,40.74555969238281,1.212121248245239,0.0,0.0019120441057276442,0
2025-12-05 12:12:33,activated_carbon,6.055718421936035,38.76057434082031,1.221896409988403,0.0,6.072824954986572,40.74555969238281,1.207233667373657,0.001000000047497,0.003574280180555028,0
2025-12-05 12:12:43,"coarse_filter,activated_carbon,ro_filter",6.055718421936035,38.76057434082031,1.221896409988403,0.0,6.107038021087646,38.76057434082031,1.192570924758911,0.001000000047497,0.007854774383073585,0
2025-12-05 12:12:53,"ultrasonic_filter,activated_carbon,fine_filter",6.055718421936035,38.76057434082031,1.221896409988403,0.0,6.004398822784424,40.74555969238281,1.182795643806458,0.0,0.007648199740521481,0
2025-12-05 12:12:56,OFF,6.004398822784424,40.74555969238281,1.182795643806458,0.0,6.021505355834961,38.76057434082031,1.173020482063293,0.0,0.004939033045043949,0
2025-12-05 12:13:06,activated_carbon,6.004398822784424,40.74555969238281,1.182795643806458,0.0,6.038611888885498,38.76057434082031,1.173020482063293,0.0,0.005651283078537073,0
2025-12-05 12:14:32,OFF,6.004398822784424,40.74555969238281,1.177908062934875,0.0,6.004398822784424,40.74555969238281,1.177908062934875,0.0,0.0,0
2025-12-05 12:14:41,activated_carbon,6.004398822784424,40.74555969238281,1.177908062934875,0.0,6.072824954986572,40.74555969238281,1.241446733474731,2.354000091552734,0.002849000133972494,0
2025-12-05 12:14:51,"coarse_filter,activated_carbon,ro_filter",6.004398822784424,40.74555969238281,1.177908062934875,0.0,6.055718421936035,40.74555969238281,1.177908062934875,2.051000118255615,0.0021367501004793707,0
